smiles,n_conformers
FC(F)(F)[C@]1(OC(=O)NC2=CC=C(Cl)C=C12)C#CC1CC1,1
CCCC1=CC(OC)=C(OCC(=O)N2CCN(CC2)C(=O)COC2=CC=C(CCC)C=C2OC)C=C1,1
[Cl-].CC1=C(CCOP(O)(=O)OP(O)(O)=O)SC=[N+]1CC1=CN=C(C)N=C1N,1
ClCCNC(=O)N(CCCl)N=O,1
CCCCC1=CC=C(Cl)C=C1,1
[Br-].[Br-].CC(=O)O[C@H]1[C@H](C[C@H]2[C@@H]3CC[C@H]4C[C@H](OC(C)=O)[C@H](C[C@]4(C)[C@H]3CC[C@]12C)[N+]1(C)CCCCC1)[N+]1(C)CCCCC1,1
OC(=O)\C=C/C(O)=O.CN(CCOC1=CC=C(CC2SC(=O)NC2=O)C=C1)C1=CC=CC=N1,1
CC(O)C(O)=O.CCCCCCCCCCCCCCNCCO,1
CC(CN)CCCN,1
CC(C)[C@H](NC(=O)N(C)CC1=CSC(=N1)C(C)C)C(=O)N[C@H](C[C@H](O)[C@H](CC1=CC=CC=C1)NC(=O)OCC1=CN=CS1)CC1=CC=CC=C1,1
CN(C)C1=CC=C(C=C1)C1(OC(=O)C2=C1C=CC(=C2)N(C)C)C1=CC=C(C=C1)N(C)C,1
CCN1C2=C(N(C)C(\C=C\C3=CC=C(OC)C(OC)=C3)=N2)C(=O)N(CC)C1=O,1
Cl.CN1CCCC(CC2C3=C(SC4=C2C=CC=C4)C=CC=C3)C1,1
CC(C)CC1=CC=C(CC(O)=O)C=C1,1
F[P-](F)(F)(F)(F)F.CCN1C=C[N+](C)=C1,1
[Br-].C[N+]1(C)[C@H]2C[C@@H](C[C@@H]1[C@H]1O[C@@H]21)OC(=O)[C@H](CO)C1=CC=CC=C1,1
CCOC(=O)C1=C(C)N(C)C2=CC=C(O)C=C12,1
CN1CCC(CC1)=C1C2=C(CCC3=CC=CC=C13)SC=C2,1
CCCCOCCOCCOCCOCCO,1
CCCCC(CC)COCCO,1
CCN(CC)CCNC1=C2C(=O)C3=C(SC2=C(CNC=O)C=C1)C=CC(OC)=C3,1
CC1=NC2=C(C=C1)C(Br)=CC(Br)=C2O,1
CCC(C)(NC(=O)C1=CC(Cl)=C(C)C(Cl)=C1)C(=O)CCl,1
OC(=O)C(=O)CC1=CC=CC=C1,1
O=NC1=CC=C(NC2=CC=CC=C2)C=C1,1
[Br-].CCC(=O)O[C@H]1[C@H](C[C@H]2[C@@H]3CC[C@H]4C[C@H](OC(C)=O)[C@H](C[C@]4(C)[C@H]3CC[C@]12C)N1CCCCC1)[N+]1(CC=C)CCCCC1,1
[Na+].CC(=C)CS([O-])(=O)=O,1
[Cl-].C(C1=CC=CC=C1)[N+]1=C2C=CC=CC2=CC=C1,1
[Na+].OCCS([O-])(=O)=O,1
Cl.CCC1=C(C)NC2=C1C(=O)C(CN1CCOCC1)CC2,1
CCC(COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C,1
COC1=CC=C(C=C1)N=[N+]([O-])C1=CC=C(OC)C=C1,1
CC1(C)CC2=C(O1)C(O)=CC=C2,1
CNC(=O)OC1=CC=CC2=C1OC(C)(C)C2,1
CCCCCCCCCCCCCCC[C@H](O)[C@@H](N)CO,1
CCOC1=CC=C(N)C=C1,1
BrC1=C2C=CC=CC2=CC2=CC=CC=C12,1
CCO\C=C1/N=C(OC1=O)C1=CC=CC=C1,1
OS(O)(=O)=O.NNCCC1=CC=CC=C1,1
[Na+].CCCC([O-])=O,1
Cl.NCCS,1
Cl\C=C/Cl,1
CC(=C)C(=O)OCC(O)COC1=CC=C(C=C1)C(C)(C)C1=CC=C(OCC(O)COC(=O)C(C)=C)C=C1,1
COC1=CC=NC2=C1CCCCC2S(=O)C1=NC2=CC=CC=C2N1,1
Cl\C=C\Cl,1
N[Pt](N)(Cl)Cl,1
CCN(CC)C(=O)C1=CC=C(C=C1)[C@@H](N1C[C@@H](C)N(CC=C)C[C@@H]1C)C1=CC=CC(OC)=C1,1
CCN1CCCC1CNC(=O)C1=C(OC)C=CC(=C1)S(N)(=O)=O,1
CC1=C(N2[C@H](SC1)[C@H](NC(=O)[C@H](N)C1=CC=CC=C1)C2=O)C(O)=O,1
BrC1=C(Br)C=C(S1)C(=O)NC1=CC=C(Br)C=C1,1
CCC(CC)(CNC(=O)CCCO)C1=CC(OC)=CC=C1,1
CCN(CC)CCOC1=CC=CC=C1OC,1
CC(C)CC1=CC=C(C=C1)C(C)C(O)=O,1
CCCOCC(C)O,1
CCOCC(C)O,1
CC(O)CCC=C(C)C,1
SC1CCCCC1,1
CC1=C(O)C=CC(Cl)=C1,1
CCCCOC(=O)C(C)CC,1
CCC1=NC=CN=C1C,1
CCC1=NC=CN=C1CC,1
[Na+].[Fe+3].[O-]C(=O)CN(CCN(CC([O-])=O)CC([O-])=O)CC([O-])=O,1
COC(=O)C1=CC=C(C=O)C=C1,1
OP(O)(=O)C1=CC=CC=C1,1
CC(C1=CC=CC=C1)(C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,1
NC1=CC(Cl)=C(C=C1Cl)C1=CC(Cl)=C(N)C=C1Cl,1
CC(C)(C)CC(C)(C)C1=CC=C(NC2=CC=C(C=C2)C(C)(C)CC(C)(C)C)C=C1,1
C=C(CCC#N)C#N,1
[Na+].CC(C)C1=CC=C(C=C1)S([O-])(=O)=O,1
CC(C)(C)C(=O)C=CC1=CC=C(Cl)C=C1,1
CCCCCCCCCCCCCCCCCCOP([O-])(=O)OC1CC[N+](C)(C)CC1,1
OS(O)(=O)=O.CC(C)(C)NC(=O)[C@@H]1CN(CC2=CC=CN=C2)CCN1C[C@@H](O)C[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H]1[C@H](O)CC2=C1C=CC=C2,1
OCCC1=CC=C(NC2=CC=C(O)C3=C2C(=O)C2=C(C=CC(O)=C2C3=O)[N+]([O-])=O)C=C1,1
O[C@@H]1[C@@H](CC2=CC=C(C=C2)C2=CC=CC=C2)COC2=C1C=CC(=C2)C1(CCCC1)C(O)=O,1
CCCN(CCC)C1=C(C=C(C=C1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O,1
[Na+].[Na+].OC(COC1=CC=CC2=C1C(=O)C=C(O2)C([O-])=O)COC1=CC=CC2=C1C(=O)C=C(O2)C([O-])=O,1
FC1=C(C=CC=C1)C(=O)C1=CC(Cl)=CC=C1NC(=O)CBr,1
CCC1=CC=C(Br)C=C1,1
OC[C@@H](O)[C@H]1O[C@@H]2O[C@@H](O[C@@H]2[C@H]1O)C(Cl)(Cl)Cl,1
O.OC(=O)CCC(O)=O.CN[C@@H]1CCC2=C(C1)C1=C(N2)C=CC(=C1)C(N)=O,1
C[Si](NC1CCCCC1)(NC1CCCCC1)NC1CCCCC1,1
OC1=C(I)C2=C(C=C1I)C1(OC(=O)C3=CC=CC=C13)C1=C(O2)C(I)=C(O)C(I)=C1,1
CS(O)(=O)=O.CC(C)C1=CC=C(C=C1S(C)(=O)=O)C(=O)N=C(N)N,1
CCCCCCCCOCCCN,1
CO[C@@H]1C[C@H](C[C@@H](C)[C@@H]2CC(=O)[C@H](C)\C=C(C)\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\C=C\C=C\C=C(C)\[C@H](C[C@@H]3CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N3CCCC[C@H]3C(=O)O2)OC)CC[C@H]1OCCO,1
[O-][N+](=O)C1=CC=C(SC#N)C(=C1)[N+]([O-])=O,1
OC1=CC=C(Cl)C(Cl)=C1Cl,1
CN(C)NC(=O)CCC(O)=O,1
CCN(CC)C(=O)N[C@H]1CN(C)[C@H]2CC3=CNC4=CC=CC(=C34)C2=C1,1
CCC1=CC=CC(CC)=C1N(COC)C(=O)CCl,1
C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COC(C)=O,1
CS(O)(=O)=O.CC1=C(C=CC=C1O)C(=O)N[C@@H](CSC1=CC=CC=C1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C,1
[Hg++].CC([O-])=O.CC([O-])=O,1
CC1=CC=C(N)N=C1,1
CC(CN(C(C)=O)C1=C(I)C=C(I)C(N)=C1I)C(O)=O,1
CC1(C)CO[C@@H](CC(O)=O)CN1,1
OC(=O)CC(Cl)C(O)=O,1
O[C@H]1CO[C@@H]2[C@@H](CO[C@H]12)O[N+]([O-])=O,1
CC(C)C1=CC=C(C=C1)S(O)(=O)=O,1
OCCOCC#CCOCCO,1
CC1(C)N(Br)C(=O)N(Cl)C1=O,1
CCOC(=O)OC(=O)OCC,1
CCC(=O)N(C1CCNCC1)C1=CC=CC=C1,1
CCNC1=NC(NC(C)C)=NC(OC)=N1,1
COC1=NC(NC(C)C)=NC(NC(C)C)=N1,1
COC1=CC=CC(C(=O)NN(C(=O)C2=CC(C)=CC(C)=C2)C(C)(C)C)=C1C,1
CCNC(=O)C(C)OC(=O)NC1=CC=CC=C1,1
CSC1=N[C@](C)(C(=O)N1NC1=CC=CC=C1)C1=CC=CC=C1,1
[Cl-].NC1=C[N+](=NO1)N1CCOCC1,1
OP(O)(=O)CN1C(=O)C(=O)NC2=CC(=C(C=C12)N1CCOCC1)C(F)(F)F,1
CS(O)(=O)=O.C#CCN[C@@H]1CCC2=CC=CC=C12,1
CC[C@@]12CCCN3CCC4=C([C@H]13)N(C1=C4C=CC=C1)[C@](O)(C2)C(=O)OC,1
CC(C)CN(C[C@@H](O)[C@H](CC1=CC=CC=C1)NC(=O)O[C@@H]1CCOC1)S(=O)(=O)C1=CC=C(N)C=C1,1
C[C@@H]1CC[C@@H](\C=C(/C)C(O)=O)C2=C(C)C[C@@H](O)[C@H]12,1
Cl.CC1CN(CCN1)C1=C(F)C(C)=C2C(=O)C(=CN(C3CC3)C2=C1)C(O)=O,1
CS(=O)(=O)C1=CC=C(C=C1)C1=C(C(=O)OC1)C1=CC=CC=C1,1
Cl.CN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=C(Cl)C=C1,1
CC(C)(C)C1=CC(C=O)=CC(=C1O)C(C)(C)C,1
CCCCOC(=O)CCS,1
CC=C1CC2CC1C=C2,1
OP(=O)(OCC1=CC=CC=C1)OCC1=CC=CC=C1,1
COC1=C(C=CC=C1)N1CCN(CCCCNC(=O)C2=CC=C(C=C2)C2=CC=C(C=C2)C(C)=O)CC1,1
CC(CC=O)C1=CC=CC=C1,1
CC(C)(C)C1=CC=C(C=C1)C1=CC=C(C=C1)C(C)(C)C,1
CO[C@@H]1C[C@H](C[C@@H](C)[C@@H]2CC(=O)[C@H](C)\C=C(C)\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\C=C\C=C\C=C(C)\[C@H](C[C@@H]3CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N3CCCC[C@H]3C(=O)O2)OC)CC[C@H]1OC(=O)C(C)(CO)CO,1
CC1=C(C2=C(C=CC=C2)N1CCCCC(O)=O)C1=CN=CC=C1,1
[Zn++].OC1=CC=CC=C1C([O-])=O.OC1=CC=CC=C1C([O-])=O,1
CC1=CC(C)=C(C(=O)P(=O)(C(=O)C2=C(C)C=C(C)C=C2C)C2=CC=CC=C2)C(C)=C1,1
CCC(=O)C=C,1
CC1(C)CCC(CC1)NC(=O)[C@@H](N)CCC(O)=O,1
CC[C@]12C=CC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@]2(O)C#C,1
O[C@@H](CC[C@@H]1[C@H](N(C1=O)C1=CC=C(F)C=C1)C1=CC=C(O)C=C1)C1=CC=C(F)C=C1,1
OC(=O)C=CC1=CC=C(C=CC(O)=O)C=C1,1
CC1=CN([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2F)C(=O)NC1=O,1
CC1(C)C2CCC(C)(C2)C1O,1
[Sr++].[O-]C([O-])=O,1
CCCCN(CCCC)C(=S)SSC(=S)N(CCCC)CCCC,1
COC(C)(C)C,1
CCOC(=O)CC(SP(=O)(OC)OC)C(=O)OCC,1
COC[C@H](C)N(C(=O)CCl)C1=C(C)SC=C1C,1
CCOC(=O)C1=NOC(C1)(C1=CC=CC=C1)C1=CC=CC=C1,1
CCCCCC=CC=CC=C,1
OC[C@@H](O)[C@H]1O[C@@H]2O[C@H](O[C@@H]2[C@H]1O)C(Cl)(Cl)Cl,1
CCCCC1=CC=C(O)C=C1,1
Cl.CCC(=O)O[C@@](CC1=CC=CC=C1)([C@H](C)CN(C)C)C1=CC=CC=C1,1
CC1=NC2=CC=CC=C2C1(C)C,1
CC1CCOC(C1)C=C(C)C,1
COC1=CC=C(C(=O)C2=CC=C(C)C=C2)C(O)=C1,1
OC(=O)CC(O)(CC(O)=O)C(O)=O.CCN(CC)CCOC(=O)C1=CC=CN=C1,1
[Na+].[Na+].[O-]C(=O)C1=C(C=CC=C1)C1=C2C=C(I)C(=O)C(I)=C2OC2=C(I)C([O-])=C(I)C=C12,1
OC(=O)CC(O)(CC(O)=O)C(O)=O.CCN(CC)C(=O)N1CCN(C)CC1,1
[Br-].CCCC[N+](CCCC)(CCCC)CCCC,1
COC1=CC(N)=CC=C1C,1
C[C@]12CC[C@H]3[C@@H](CC[C@H]4NC(=O)C=C[C@]34C)[C@@H]1CC[C@@H]2C(=O)NC1=CC(=CC=C1C(F)(F)F)C(F)(F)F,1
CSC(C)(C)C=NO,1
CNC(=O)O\N=C\C(C)(C)S(C)=O,1
CNC(=O)O\N=C\C(C)(C)S(C)(=O)=O,1
[Na+].[Na+].[Na+].[Na+].OCCN(CCO)C1=NC(NC2=CC=C(\C=C\C3=CC=C(NC4=NC(NC5=CC=C(C=C5)S([O-])(=O)=O)=NC(=N4)N(CCO)CCO)C=C3S([O-])(=O)=O)C(=C2)S([O-])(=O)=O)=NC(NC2=CC=C(C=C2)S([O-])(=O)=O)=N1,1
C=CCCCCCCC=C,1
C[C@@H](OC1=C(C)C=C(Cl)C=C1)C(O)=O,1
CC(C)(CO)C(O)C(=O)NCCCO,1
[Cl-].CCCCNC1=CC=C(C=C1)C(=O)OCC[NH+](CC)CC,1
CCOC1=CC=C2NC(C)(C)CC(C)C2=C1,1
CC=CC=CCOC(=O)C(C)C,1
FC1=CC=C(C=C1)C(=O)CCCN1CCN(CC1)C1=CC=CC=N1,1
CN1C(CCCC(O)=O)=NC2=C1C=CC(=C2)N(CCCl)CCCl,1
CO[C@H]1C[C@H](O[C@H]2[C@@H](C)\C=C\C=C3/CO[C@@H]4\C(=N/O)C(C)=C[C@@H](C(=O)O[C@H]5C[C@@H](C\C=C2/C)O[C@@]2(CC[C@H](C)[C@H](O2)C2CCCCC2)C5)[C@]34O)O[C@@H](C)[C@@H]1O,1
CN\C(NCC1CCOC1)=N\[N+]([O-])=O,1
CC(C=C)C#N,1
NNC(=O)CP(=O)(C1=CC=CC=C1)C1=CC=CC=C1,1
N#CCCOCCC#N,1
CC(=O)NC[C@H]1CN(C(=O)O1)C1=CC(F)=C(C=C1)N1CCOCC1,1
CCC(C)(C)C1CCC(=O)CC1,1
[O-][N+](=O)C1=C(Cl)C=CC(C=O)=C1,1
OC1=C2O[C@H]3C(=O)CC[C@@]4(O)[C@H]5CC(C=C1)=C2[C@@]34CCN5CC1CC1,1
Cl.C1CN2C[C@@H](N=C2S1)C1=CC=CC=C1,1
CC(C)OP(=O)(CP(=O)(OC(C)C)OC(C)C)OC(C)C,1
CC(C)(C)OC(=O)C=C,1
CC1=CC(OCC2CNC(=O)O2)=CC(C)=C1,1
Cl.COC1=CC(=CC(OC)=C1OC)C(CCCN(C)CCC1=CC(OC)=C(OC)C=C1)(C#N)C(C)C,1
CC(C)COCNC(=O)C=C,1
OP(O)(=O)CCCl,1
COC1=CC=C(Cl)C=C1C(=O)NCCC1=CC=C(C=C1)S(N)(=O)=O,1
NC(=O)CC[C@@H]1NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)[C@H](CC2=CC=C(O)C=C2)NC(=O)CCSSC[C@H](NC(=O)[C@H](CC(N)=O)NC1=O)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCNC(N)=N)C(=O)NCC(N)=O,1
COC1=NC(C)=NC(N)=N1,1
NC1=NC(=S)NN1,1
Cl.NC(=N)C1=CC=CC=C1,1
OC(=O)C1=CC2=C(C=C1)C=C(O)C=C2,1
CCCCCCC(=O)C1=CC=CC=C1,1
CCCC(=O)OCOC(=O)C1=C(C)NC(C)=C(C1C1=CC=CC(Cl)=C1Cl)C(=O)OC,1
C[C@@]12[C@H](CC[C@]1(O)[C@@H]1CC[C@@H]3C[C@@H](O)CC[C@]3(C)[C@H]1C[C@H]2O)C1=CC(=O)OC1,1
CCCCCCCCOCCC#N,1
Cl.Cl.Cl.O[C@@H](COC1=CC=CC2=C1C=CC=N2)CN1CCN(CC1)[C@@H]1C2=C(C=CC=C2)[C@@H]2[C@H](C3=C1C=CC=C3)C2(F)F,1
CNC(=O)ON=C(C)SC,1
CC(C)(C1=CC=C(OCC2CO2)C=C1)C1=CC=C(OCC2CO2)C=C1,1
CC1=NC=C(N1CC(O)CCl)[N+]([O-])=O,1
Cl.COC1=CC=CC(=C1)C(=O)CCN[C@@H](C)[C@H](O)C1=CC=CC=C1,1
FC1=C(C=CC=C1)C1=N[C@@H](NC(=O)C2=CC3=C(N2)C=CC=C3)C(=O)N2CCC3=C2C1=CC=C3,1
CCC1CCCCC1,1
SC1CCCC1,1
OCC1CCC=CC1,1
COC(=O)C1=CC=C(C=C1)C(O)=O,1
CC(C)(CO)C(O)C(=O)NCCC(=O)NCCSSCCNC(=O)CCNC(=O)C(O)C(C)(C)CO,1
CC1=C(N(N=C1C(=O)NN1CCCCC1)C1=CC=C(Cl)C=C1Cl)C1=CC=C(Cl)C=C1,1
Cl.NC1=C2CCCCC2=NC2=CC=CC=C12,1
COC1[C@@H](CC(=O)O[C@H](C)C\C=C\C=C\[C@H](O)[C@H](C)C[C@H](CC=O)[C@@H]1O[C@@H]1O[C@H](C)[C@@H](O[C@H]2C[C@@](C)(O)[C@H](OC(=O)CC(C)C)[C@H](C)O2)[C@@H]([C@H]1O)N(C)C)OC(C)=O,1
O=C(OC1CN2CCC1CC2)C1=CC=CC=C1,1
OC1=CC=CNC1=O,1
CCC(C)(C)OC(=O)N[C@@H](CC1=CNC2=C1C=CC=C2)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CC1=CC=CC=C1)C(N)=O,1
[H+].F[B-](F)(F)F,1
CC1=C(C(Cl)=O)C(=NO1)C1=CC=CC=C1,1
[Na+].[Na+].F[Si--](F)(F)(F)(F)F,1
OC1=CC=C(C=C1)\N=N\C1=CC=CC=C1,1
OC1=C(I)C=C(C=C1I)C#N,1
OC1=C(Br)C=C(C=C1Br)C#N,1
CCCCCCCC(=O)OC1=C(Br)C=C(C=C1Br)C#N,1
CCC[N+]1=C(C)N(C)C=C1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,1
OC1=C(C=C(C=C1[N+]([O-])=O)[N+]([O-])=O)C(=O)N\N=C\C1=CC=C(O1)[N+]([O-])=O,1
[NH4+].[NH4+].F[Si--](F)(F)(F)(F)F,1
Cl.O[C@@H](CNC[C@H](O)[C@@H]1CCC2=C(O1)C=CC(F)=C2)[C@H]1CCC2=C(O1)C=CC(F)=C2,1
CCC(=O)NC1=CC=C(O)C=C1,1
CC(=O)CC(=O)OC(C)(C)C,1
COC1=C(F)C=C(C=C1)C1=CC(=NN1C1=CC=C(C=C1)S(N)(=O)=O)C(F)F,1
CC1=CC=C(C=C1)C1=CC(=NN1C1=CC=C(C=C1)S(N)(=O)=O)C(F)(F)F,1
OC(COC(=O)C=C)COC1=CC=CC=C1,1
NC1=C(Cl)C(=O)N(N=C1)C1=CC=CC=C1,1
COC(C(O)=O)C1=CC=CC=C1,1
OC(=O)C1=C(Cl)C=CC(Cl)=N1,1
CCOC1=C(N)C=C(NC(C)=O)C=C1,1
OC(=O)CC(C(CC(O)=O)C(O)=O)C(O)=O,1
CN1C=C(C2=C1C=CC=C2)C1=C(C(=O)NC1=O)C1=CN(C2CCN(CC3=NC=CC=C3)CC2)C2=C1C=CC=C2,1
CCS(=O)(=O)CCSP(=O)(OC)OC,1
CN(C)CCOCCO,1
Cl.CC1NCCOC1C1=CC=CC=C1,1
O=C(NNCNNC(=O)C1=CC=NC=C1)C1=CC=NC=C1,1
C[C@@H](O[C@H]1OCCN(CC2=NC(=O)N=N2)[C@H]1C1CCC(F)CC1)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F,1
[Ca++].CC(C)(CO)[C@@H](O)C(=O)NCCCC([O-])=O.CC(C)(CO)[C@@H](O)C(=O)NCCCC([O-])=O,1
C\C=C\C=C\CO,1
CN1CC2=C(N[C@@H](CC(O)=O)C1=O)C=CC(=C2)C(=O)N1CCC(CC1)C1CCNCC1,1
[Cl-].CCCCCCN1C=C[N+](C)=C1,1
[Cl-].CCCCCCCCCCN1C=C[N+](C)=C1,1
[Cl-].CCCCCCCCCCCCCCN1C=C[N+](C)=C1,1
CCOP(=O)(SC1=CC=CC=C1)SC1=CC=CC=C1,1
CCC1=CC=CC(C)=C1N(C(C)COC)C(=O)CS(O)(=O)=O,1
CC[C@@H]([C@H](C)O)N1N=CN(C1=O)C1=CC=C(C=C1)N1CCN(CC1)C1=CC=C(OCC2CO[C@](CN3C=NC=N3)(C2)C2=C(F)C=C(F)C=C2)C=C1,1
CC(C)COC(=O)COC1=C(Cl)C=C(Cl)C=C1,1
ClC1=CC2=CC3=CC=CC=C3C=C2C=C1,1
Cl.Cl.CCCCC(CC)CNC(=N)NC(=N)NCCCCCCNC(=N)NC(=N)NCC(CC)CCCC,1
ClC1=C(Cl)C2(Cl)C(CBr)CC1(Cl)C2(Cl)Cl,1
CN1CC(=O)N2[C@H](CC3=C(NC4=C3C=CC=C4)[C@H]2C2=CC=C3OCOC3=C2)C1=O,1
OC(=O)CC(O)(CC(O)=O)C(O)=O.CCCC1=NN(C)C2=C1N=C(NC2=O)C1=CC(=CC=C1OCC)S(=O)(=O)N1CCN(C)CC1,1
[Na+].[O-]C(=O)CCCC1=CC=CC=C1,1
COC1=CC(OC)=NC(O[C@H](C(O)=O)C(OC)(C2=CC=CC=C2)C2=CC=CC=C2)=N1,1
O[C@@H]1[C@@H](COC2=CC(O)=CC=C12)N1CCC(O)(CC1)C1=CC=C(F)C=C1,1
O.[Cl-].COC1=CC2=C(C=C1OC)C1=[N+](CC2)C=C2C(OC)=C(OC)C=CC2=C1,1
OCCN(CCO)CCC#N,1
Cl.CN1CCCCC1C(=O)NC1=C(C)C=CC=C1C,1
C[C@]12CC[C@H]3[C@@H](CCC4=CC5=C(C[C@]34C)C=NO5)[C@@H]1CC[C@@]2(O)C#C,1
CC(CC1=CC=CC=C1)NCCCCl,1
OC1CCCCCCCCCCC1,1
C(CC1=CC=NC=C1)CC1=CC=NC=C1,1
C[C@@H](CC1=CC=CC=C1)N(C)C,1
CC(=O)CCC1=C(C)CCCC1(C)C,1
CC(C)(C)C1CCCCC1=O,1
CNC1=C2CCCCC2=NN1C,1
COC(=O)C(Br)CBr,1
COC1=CC(OC)=NC(NC(=O)NS(=O)(=O)C2=C(C=CC(NC=O)=C2)C(=O)N(C)C)=N1,1
CCCCNC(C)(C)P(O)=O,1
COC(=O)CCCCCCCC(=O)OC,1
COP(N)(=S)OC,1
Cl.CN(C)CCCN1C2=C(CCC3=C1C=C(Cl)C=C3)C=CC=C2,1
Cl.COCCCOC1=C(OC)C=CC(C[C@@H](C[C@H](N)[C@@H](O)C[C@@H](C(C)C)C(=O)NCC(C)(C)C(N)=O)C(C)C)=C1,1
C=COCC1CCC(COC=C)CC1,1
CCCCNC1=CC=C(NCCCC)C2=C1C(=O)C1=C(C=CC=C1)C2=O,1
COC(=O)N(C(=O)N1CO[C@]2(CC3=C(C=CC(Cl)=C3)C2=N1)C(=O)OC)C1=CC=C(OC(F)(F)F)C=C1,1
CC\C=C1\OC(=O)C2=CC=CC=C12,1
[Na+].[Na+].[O-]C(=O)C1=C(C=CC=C1)C1=C2C=C(Br)C(=O)C(Br)=C2OC2=C1C=C(Br)C([O-])=C2Br,1
ICCC1=CC=CC=C1,1
CN(C)CCC#N,1
C[C@H]1[C@H]2[C@H](C[C@H]3[C@@H]4CC[C@H]5C[C@H](CC[C@]5(C)[C@H]4CC[C@]23C)O[C@@H]2O[C@H](CO)[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O[C@@H]4OC[C@@H](O)[C@H](O)[C@H]4O)[C@H]3O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)O[C@@]11CC[C@H](C)CN1,1
CN1CCC2NC3=C(C=C(C)C=C3)C2C1,1
CC1=C(C2=C(O1)C(NC(=O)C1=C(Cl)C=CC=C1Cl)=CC=C2)C(C)(C)O,1
NC1=C2C(=O)C3=C(C=CC=C3)C(=O)C2=C(O)C=C1OC1=CC=CC=C1,1
NC1=C(C=C(C=C1)[N+]([O-])=O)C#N,1
CC(C1=CC=C(C)C(C)=C1)C1=CC=C(C)C(C)=C1,1
NC1=NC2=C(S1)C=C(OC(F)(F)F)C=C2,1
CCC[C@@]1(CCC2=CC=CC=C2)CC(O)=C([C@H](CC)C2=CC=CC(NS(=O)(=O)C3=CC=C(C=N3)C(F)(F)F)=C2)C(=O)O1,1
F[P-](F)(F)(F)(F)F.CCCCN1C=C[N+](C)=C1,1
F[B-](F)(F)F.CCCCN1C=C[N+](C)=C1,1
OC1=CC=CC=C1CC=C,1
ClC1=CC2=C(OC3=C(O2)C=C(Cl)C(Cl)=C3)C=C1Cl,1
CC(C)(C)C1=CC=C(C=C)C=C1,1
OC[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@@H]8[C@@H](CO)O[C@H](O[C@@H]9[C@@H](CO)O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]9O)[C@H](O)[C@H]8O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O,1
CON(C)C(=O)NC1=CC=C(Cl)C=C1,1
COC1=CC2=C(C=C1)N=C(N)S2,1
CC(C)[C@@]1(NC(=O)[C@@H]2C[C@H]3[C@@H](CC4=CNC5=CC=CC3=C45)N(C)C2)O[C@@]2(O)[C@@H]3CCCN3C(=O)[C@H](CC3=CC=CC=C3)N2C1=O,1
[O-]S(=O)(=O)C(F)(F)F.CCCCN1C=C[N+](C)=C1,1
[O-]S(=O)(=O)C(F)(F)F.CCN1C=C[N+](C)=C1C,1
CCN1C=C[N+](C)=C1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,1
CCCCN1C=C[N+](C)=C1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,1
CCN1C=C[N+](C)=C1C.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,1
CON(C(=O)OC)C1=C(COC2=NN(C=C2)C2=CC=C(Cl)C=C2)C=CC=C1,1
Cl.COC1=CC2=C(C=C1OC)C(CCN1CCN(CC1)C1=CC=CC=C1)=C(C)N2,1
COC1=CC2=NC=NC(NC3=CC=CC(Cl)=C3)=C2C=C1OC,1
CC(C)=NNC(N)=S,1
